refnis_code,gemeente_naam_nl,gemeente_naam_fr,jaar,periode,nieuwbouw_gebouwen_wonen,nieuwbouw_woningen_totaal,nieuwbouw_appartementen,nieuwbouw_eengezinswoningen,nieuwbouw_oppervlakte_wonen_m2,renovatie_gebouwen_wonen,nieuwbouw_gebouwen_bedrijven,nieuwbouw_volume_bedrijven_m3,renovatie_gebouwen_bedrijven,code_land,code_gewest,code_provincie,code_arrondissement,code_gemeente,geografisch_niveau
82038,SAINTE-ODE,SAINTE-ODE,2016,5,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,6,1,1,0,1,559,0,0,0,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,7,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,10,1,1,0,1,189,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,11,0,0,0,0,,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2016,12,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,0,4,4,0,4,1086,6,2,186,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,1,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,2,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,3,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,4,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,5,1,1,0,1,323,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,6,0,0,0,0,,0,1,90,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,7,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,8,1,1,0,1,294,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,9,1,1,0,1,230,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,10,1,1,0,1,239,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,11,0,0,0,0,,1,1,96,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2017,12,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,0,13,13,0,13,3028,2,4,19205,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,1,2,2,0,2,751,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,2,1,1,0,1,96,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,3,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,4,1,1,0,1,213,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,5,0,0,0,0,,0,1,4158,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,6,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,7,5,5,0,5,904,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,8,2,2,0,2,600,0,1,8134,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,10,0,0,0,0,,0,2,6913,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,11,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2018,12,2,2,0,2,464,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,0,5,5,0,5,2025,6,4,42356,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,1,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,2,1,1,0,1,362,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,3,2,2,0,2,670,0,2,16852,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,4,0,0,0,0,,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,5,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,6,0,0,0,0,,0,1,23036,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,7,1,1,0,1,644,1,1,2468,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,10,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,11,1,1,0,1,349,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2019,12,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,0,12,12,0,12,3003,10,4,3615,3,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,1,0,0,0,0,,1,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,3,1,1,0,1,160,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,4,1,1,0,1,98,0,1,908,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,5,1,1,0,1,317,3,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,6,2,2,0,2,457,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,7,4,4,0,4,1033,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,8,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,10,2,2,0,2,760,2,3,2707,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,11,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2020,12,1,1,0,1,178,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,0,11,14,4,10,3007,6,3,6177,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,1,3,3,0,3,705,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,2,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,3,2,5,4,1,480,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,4,1,1,0,1,382,1,1,,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,5,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,6,1,1,0,1,455,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,7,1,1,0,1,340,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,8,2,2,0,2,472,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,10,0,0,0,0,,1,2,6177,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,11,0,0,0,0,,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2021,12,1,1,0,1,173,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,0,13,13,0,13,3294,9,6,5603,3,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,1,2,2,0,2,620,0,1,250,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,2,2,2,0,2,525,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,3,4,4,0,4,1149,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,4,0,0,0,0,,0,1,20,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,5,0,0,0,0,,1,1,1316,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,6,1,1,0,1,418,3,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,7,3,3,0,3,388,2,1,695,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,8,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,9,0,0,0,0,,0,1,172,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,10,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,11,1,1,0,1,194,1,1,3150,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2022,12,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,0,22,22,0,22,4087,8,7,14612,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,1,11,11,0,11,1450,2,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,2,0,0,0,0,,1,1,116,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,3,2,2,0,2,550,2,2,383,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,4,4,4,0,4,615,2,3,14007,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,5,0,0,0,0,,1,1,106,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,6,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,7,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,8,1,1,0,1,133,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,9,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,10,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,11,2,2,0,2,638,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2023,12,2,2,0,2,701,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,0,17,18,2,16,4016,11,5,16451,2,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,1,2,3,2,1,558,3,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,2,1,1,0,1,178,0,3,10643,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,3,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,4,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,5,2,2,0,2,721,2,1,1632,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,6,1,1,0,1,453,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,7,1,1,0,1,226,0,1,4176,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,8,0,0,0,0,,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,9,1,1,0,1,116,2,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,10,7,7,0,7,1110,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,11,0,0,0,0,,0,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2024,12,2,2,0,2,654,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2025,1,0,0,0,0,,0,1,298,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2025,2,3,3,0,3,1124,0,0,0,1,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2025,3,0,0,0,0,,2,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2025,4,0,0,0,0,,3,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2025,5,2,2,0,2,794,1,0,0,0,1000,3000,80000,82000,82038,5
82038,SAINTE-ODE,SAINTE-ODE,2025,6,1,1,0,1,273,0,1,78,0,1000,3000,80000,82000,82038,5
82039,BASTENAKEN,BASTOGNE,1996,0,110,144,41,103,35071,35,25,42462,19,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,1,8,12,5,7,2683,3,2,4590,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,2,6,6,0,6,1791,5,1,3970,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,3,3,3,0,3,1210,2,2,1347,6,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,4,5,5,0,5,1736,4,1,105,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,5,4,4,0,4,1193,1,3,11507,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,6,26,37,12,25,5874,1,3,3166,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,7,26,26,0,26,9715,6,7,13282,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,8,5,5,0,5,1407,1,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,9,9,27,22,5,3825,1,2,1966,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,10,5,6,2,4,1781,4,1,790,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,11,7,7,0,7,1780,4,2,1520,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1996,12,6,6,0,6,2076,3,1,219,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,0,99,184,93,91,39196,31,31,84396,13,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,1,3,3,0,3,914,0,2,5018,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,2,8,11,4,7,2555,0,3,28060,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,3,9,29,22,7,4160,1,1,700,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,4,9,17,9,8,4025,5,3,15966,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,5,7,7,0,7,2269,3,1,805,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,6,9,10,2,8,2717,4,1,1692,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,7,11,11,0,11,3583,7,3,1525,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,8,5,6,2,4,1937,2,4,11123,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,9,7,7,0,7,2638,1,2,2236,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,10,13,19,7,12,4201,2,10,16663,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,11,3,49,47,2,6383,1,1,608,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1997,12,15,15,0,15,3814,5,0,0,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,0,55,62,11,51,16603,37,20,69890,13,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,1,3,3,0,3,1041,3,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,2,2,2,0,2,707,3,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,3,3,3,0,3,1043,2,2,2878,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,4,7,9,3,6,1861,7,5,32837,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,5,2,2,0,2,856,2,1,1463,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,6,5,5,0,5,1462,2,1,300,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,7,6,8,3,5,1741,2,4,7460,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,8,6,8,3,5,2080,3,1,4638,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,9,7,7,0,7,1412,3,4,8303,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,10,5,5,0,5,1411,5,2,12011,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,11,8,9,2,7,2636,4,0,0,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1998,12,1,1,0,1,353,1,0,0,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,0,77,87,15,72,22265,36,43,120549,23,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,1,2,2,0,2,681,2,1,441,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,2,8,8,0,8,1948,5,1,563,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,3,5,5,0,5,1148,3,2,17297,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,4,13,15,4,11,4516,2,6,48925,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,5,7,7,0,7,2262,2,1,63,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,6,6,6,0,6,1913,0,1,1475,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,7,6,6,0,6,1390,9,4,13076,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,8,5,7,3,4,954,4,7,5255,4,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,9,7,8,2,6,1962,3,7,13758,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,10,4,4,0,4,1086,3,1,86,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,11,5,5,0,5,1742,2,7,14575,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,1999,12,9,14,6,8,2663,1,5,5035,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,0,60,60,0,60,18551,44,35,423351,19,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,1,7,7,0,7,2102,2,0,0,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,2,5,5,0,5,1668,1,7,27695,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,3,11,11,0,11,3537,3,2,3678,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,4,7,7,0,7,2281,7,1,2597,4,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,5,9,9,0,9,2160,6,4,15062,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,6,0,0,0,0,,4,3,10937,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,7,1,1,0,1,370,3,2,334190,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,8,2,2,0,2,452,6,4,13590,6,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,9,2,2,0,2,774,2,5,11537,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,10,9,9,0,9,2937,5,2,672,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,11,5,5,0,5,1562,1,3,2488,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2000,12,2,2,0,2,708,4,2,905,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,0,59,59,0,59,18755,29,16,380859,12,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,1,3,3,0,3,937,3,2,354,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,2,6,6,0,6,2096,2,2,10117,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,3,4,4,0,4,1356,1,0,0,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,4,6,6,0,6,1791,4,2,5644,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,5,8,8,0,8,3063,4,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,6,4,4,0,4,1178,3,5,347497,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,7,7,7,0,7,2099,3,1,688,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,8,8,8,0,8,2509,6,1,7671,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,9,5,5,0,5,1317,1,0,0,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,10,4,4,0,4,1081,1,1,288,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,11,3,3,0,3,988,1,1,6800,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2001,12,1,1,0,1,340,0,1,1800,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,0,66,74,12,62,21274,35,21,54136,15,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,1,7,9,3,6,2007,2,2,3439,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,2,4,4,0,4,1033,4,1,4293,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,3,4,4,0,4,1255,4,2,8423,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,4,4,4,0,4,1119,4,2,2234,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,5,3,3,0,3,1171,4,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,6,10,12,3,9,2703,3,5,11470,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,7,8,9,2,7,2620,3,2,10612,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,8,14,17,4,13,5371,4,4,6514,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,9,5,5,0,5,1658,1,2,4088,2,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,10,1,1,0,1,270,3,0,0,3,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,11,1,1,0,1,254,3,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2002,12,5,5,0,5,1813,0,1,3063,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,0,63,104,44,60,25817,54,16,41118,4,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,1,4,4,0,4,1195,7,0,0,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,2,1,1,0,1,176,3,2,5803,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,3,8,8,0,8,2548,3,2,1638,1,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,4,9,9,0,9,2461,6,1,3500,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,5,11,11,0,11,3832,5,1,3480,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,6,2,2,0,2,700,3,2,1817,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,7,7,10,4,6,2561,3,2,7059,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,8,3,24,22,2,4271,6,1,1560,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,9,4,21,18,3,3294,7,0,0,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,10,6,6,0,6,2351,5,3,9795,0,1000,3000,80000,82000,82039,5
82039,BASTENAKEN,BASTOGNE,2003,11,7,7,0,7,2091,5,1,4735,1,1000,3000,80000,82000,82039,5
